id,item_group_id,title,description,link,image_link,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect
028715,,protège matelas en coton 160 gr/m2 SECURE,"Le protège matelas SECURE c 'est du confort&hellip; Mais en plus !
Cette alèse se destine pour les grands dormeurs qui veulent se sentir  a l 'aise (!) durant la nuit tout en ayant la sécurité de protéger leurs matelas.
Ce protège matelas SECURE offre d 'aisance et se fait moins ressentir pour vos nuits grâce  a sa densité de 160gr/m2 mais son autre atout c 'est le dessus de sa face en coton 100% molleton. Il offre un réel avantage pour un sommeil sans tracas.
Caractéristiques du protège matelas Sensei Maison :
► 100% coton molletonné de qualité supérieure ;► protège votre matelas pour une meilleure durabilité ;► Hauteur des bonnets: 30cm ;► Plusieurs dimensions disponibles  Couleur blanc ;► Facile d 'entretien  Lavable en machine 40degrés  Séchage modéré
  
En savoir plus:
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/protection-literie/12607-protege-matelas-impermeable-grand-bonnet-16080grm-protect-coton.html,https://senseimaison.com/26188-marketplaces_default/protege-matelas-impermeable-grand-bonnet-16080grm-protect-coton.jpg,,in stock,new,,,,16,,,,,,,,
BIO28700,,protège matelas en coton biologique 200 gr/m2 ORGANIKA SUPREME,"Ce protège matelas de la gamme ORGANIKA BIO SUPREME est le partenaire non négligeable de vos nuits.
Composé de 100% coton biologique et d'un grammage de 200gr/m&lt;sup&gt;2&lt;/sup&gt; , ce protège matelas promet une absorption optimale tout en restant dans le respect de l 'environnement.
Il existe en plusieurs tailles et a un bonnet de 30 cm pour tous matelas, m&ecirc;me épais. 

Caractéristiques du linge de lit ORGANIKA Sensei Maison :
► 100% coton biologique très fin de qualité supérieure ;► Fabrication issue de l 'agriculture biologique (GOTS) ;► Bonnet de 30 cm ;► Facile d'entretien  Lavable en machine - Séchage modéré
En savoir plus:
Ce produit est issu de l 'agriculture biologique, il est certifié du label GOTS (GLOBAL ORGANIC TEXTILE STANDARD). Ce qui signifie que les procédés de production et de transformation sont respectueux de l'environnement (aucun pesticide ou engrais toxique). également il respecte et améliore les conditions de travail.
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/protection-literie/11872-protege-matelas-molleton-grand-bonnet-200grm-confort-coton.html,https://senseimaison.com/26194-marketplaces_default/protege-matelas-molleton-grand-bonnet-200grm-confort-coton.jpg,,in stock,new,,,,17.6,,,,,,,,
028720,,protège matelas imperméable en coton 160+80 gr/m2 PROTECT,"Ce protège matelas imperméabilisé PROTECT, protégera votre matelas de manière optimale puisqu'il est pourvu de deux rev&ecirc;tements : par le dessus d'une couche 100% coton molleton dense de 160gr/m2 et en dessous de 80gr/m2 de polychlorure de vinyle(PVC). Idéal pour ceux qui transpirent beaucoup pendant la nuit.
Il a un bonnet de 30 cm idéal pour tous types de matelas, m&ecirc;me épais.
Caractéristiques du protège matelas Sensei Maison :
► 100% coton au dessus et en polychlorure de vinyle en dessous ;► Imperméable  protège votre matelas contre les liquides ;► Hauteur des bonnets: 30cm ;► Facile d 'entretien  Lavable en machine 30degrés  Séchage modéré
 
En savoir plus:
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/serviette-de-plage/40530-sac-a-main-macrame-100-coton-migramah.html,https://senseimaison.com/18235-marketplaces_default/sac-a-main-macrame-100-coton-migramah.jpg,,in stock,new,,,,19.6,,,,,,,,
028700,,protège matelas molleton en coton 200 gr/m2 CONFORT,"Votre matelas mérite ce qu 'il y a de mieux en matière de protection avec le protège matelas CONFORT 100% coton.
Placez-le directement sur votre matelas et mettez un drap housse par-dessus. Avec un bonnet de 40cm, il protègera votre matelas de manière optimale (200gr/m2).

Caractéristiques du protège matelas Sensei Maison :
► 100% coton molletonné de qualité supérieure ;► protège votre matelas pour une meilleure durabilité ;► Hauteur des bonnets: 30cm ;► Plusieurs dimensions disponibles  Couleur blanc ;► Facile d 'entretien  Lavable en machine 40degrés  Séchage modéré
 
En savoir plus:
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/40968-savon-fait-main-a-la-fleur-de-sel.html,https://senseimaison.com/20927-marketplaces_default/savon-fait-main-a-la-fleur-de-sel.jpg,,in stock,new,,,,6.5,,,,,,,,
AK025150.01,,Sac  a main en macramé MIGRAMAH,"
Vous adorez suivre la mode et vous voulez absolument avoir la dernière tendance de sac  a main ?
Offrez-vous le sac  a main Migramah tissé en macramé et 100 % artisanal pour rendre toutes vos amies jalouses. Grâce  a son motif simple et léger vous pourrez l 'assembler avec n 'importe quelles tenues de plage ou de ville. Ce sac  a main Migramah est disponible dans plusieurs couleurs et sa taille de 45x60cm vous sera utile pour mettre un grand nombre de choses.
Et si voulez encore vous munir d 'une autre pièce tendance et assortie, n 'hésitez pas  a prendre la trousse Migramah, disponible en deux modèles (petit et grand) dans les m&ecirc;mes coloris que vous pourrez glisser discrètement dans votre joli sac.
",https://senseimaison.com/40969-savon-fait-main-au-sel-rose-de-l-himalaya.html,https://senseimaison.com/20956-marketplaces_default/savon-fait-main-au-sel-rose-de-l-himalaya.jpg,,in stock,new,,,,6.5,,,,,,,,
DK30001.03,,Savon fait main  a la FLEUR DE SEL,"Profitez des bienfaits du savon FLEUR DE SEL !
Ce savon 100% senteur naturelle fait  a base d 'huile essentielle pure va vous surprendre. A la fleur de sel, il exfolie en douceur et ouvre les pores de la peau tout en aidant  a nettoyer et  a régénérer la nouvelle peau.
Ce savon fait-main attenu efficacement les risques de gonflements de la peau.
Le savon FLEUR DE SEL est labélisé Fairtrade et vous est proposé en senteur: Cinnamon Vanilla, Lemon Jupiter, Lemongrass et Ylang Ylang.
 
Caractéristique du savon Sensei Maison :
&lt;p style=text-align:justify;margin-left:30px;&gt;► Savon fait-main parfumé  ; ► Composition: Fleur de sel et 100% naturel avec de l 'huile essentielle pure ; ► Conditionnement: 100g ; ► Certifié produit Fairtrade ; ► Fabriqué en Tha&iuml;lande
 
En savoir plus:
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/40971-savon-fait-main-ssachet-oeillet-craft-paper-bag.html,https://senseimaison.com/20921-marketplaces_default/savon-fait-main-ssachet-oeillet-craft-paper-bag.jpg,,in stock,new,,,,6.5,,,,,,,,
DK30001.04,,Savon fait main au sel rose de l'HIMALAYA,"édulcorez votre vie avec les savons HIMALAYAN !
Notre collection de savons naturels au sel rose de l'Himalaya vous donnera une sensation sucrée en un tour de main.
Le sel de l 'Himalaya garde votre peau propre et hydraté tout en éliminant les impuretés.
Donnez  a votre peau une dose de Pink parmi notre sélection: BRIGHT, PURE, RELAX et SWEET !
Ce savon fait-main sans huile de palme est certifié du label Fairtrade.
 
Caractéristique du savon Sensei Maison :
&lt;p style=text-align:justify;margin-left:30px;&gt;► Savon fait-main parfumé Pink ; ► Composition: Sel rose de l 'Himalaya ; ► Conditionnement: 100g ; ► Certifié produit Fairtrade ; ► Fabriqué en Tha&iuml;lande
 
En savoir plus:
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/40972-savon-fait-main-sachet-oeillet-deco-weave-bag.html,https://senseimaison.com/20947-marketplaces_default/savon-fait-main-sachet-oeillet-deco-weave-bag.jpg,,in stock,new,,,,6.5,,,,,,,,
DK30001.06,,Savon fait main CRAFT PAPER BAG,"Une journée qui commence bien ça commence par une bonne douche !
Et comment ne pas passer  a côté du savon CRAFT PAPER BAG ? Ce savon fait  a la main, vous procure tout ce qui a de bon pour votre peau et offre un sentiment de propreté et de fraicheur.
Ce savon issu du label Fairtrade est décliné sur trois senteurs : la combinaison de la mangue et de la noix de coco des &icirc;les créée une douche joyeuse, tandis que la vitamine E et les huiles végétales naturelles aident  a nourrir votre corps. La seconde, au savon artisanal naturel au riz noir est conçu pour offrir un gommage doux aux vitamines et aux nutriments. Enfin, le dernier propose un joli parfum de pomme et de cannelle rendant votre douche plus agréable.
Ces savons sont fabriqués en Tha&iuml;lande.

Caractéristique du savon Sensei Maison :
&lt;p style=text-align:justify;margin-left:30px;&gt;► Savon fait-main disposé dans un sachet  a oeillet ; ► Conditionnement: 100g ; ► Certifié produit Fairtrade ; ► Fabriqué en Tha&iuml;lande
&lt;p style=text-align:justify;margin-left:30px;&gt;
En savoir plus:
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/accueil/48141-serviette-50x100cm-brodee-visages.html,https://senseimaison.com/47295-marketplaces_default/serviette-50x100cm-brodee-visages.jpg,,in stock,new,,,,15,,,,,,,,
DK30001.01,,Savon fait main DECO WEAVE BAG,"égayez vos matinées avec ce savon naturel DECO PAPER BAG !
Dans ce joli emballage se cache un savon pr&ecirc;t  a prendre soin de votre peau. Trois déclinaisons sont au rendez-vous: au romarin (ROSEMARY), doux et stimulant, l'huile d'olive et la vitamine E nourrissent votre peau. La seconde  a la citronnelle (LEMONGRASS), une herbe tropicale, aide  a tonifier votre peau avec un doux parfum citronné pour stimuler votre esprit. Et enfin, apaisez votre peau avec le savon  a la lavande (LAVANDER) contenant un mélange d 'huiles essentielles. Son parfum apaisant vous aide  a vous détendre.
Ces savons sont faits  a la main et sont estampillé du label Fairtrade.
 
Caractéristique du savon Sensei Maison :
&lt;p style=text-align:justify;margin-left:30px;&gt;► Savon fait-main disposé dans un sachet  a oeillet ; ► Conditionnement: 100g ; ► Certifié produit Fairtrade ; ► Fabriqué en Tha&iuml;lande
 
En savoir plus:
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/serviette-de-toilette/42130-serviette-de-bain-le-chat-la-souris.html,https://senseimaison.com/28934-marketplaces_default/serviette-de-bain-le-chat-la-souris.jpg,,in stock,new,,,,8.4,,,,,,,,
097183.18,,Serviette 50x100cm Brodée VISAGES,"égayez vos matinées avec ce savon naturel DECO PAPER BAG !
Dans ce joli emballage se cache un savon pr&ecirc;t  a prendre soin de votre peau. Trois déclinaisons sont au rendez-vous: au romarin (ROSEMARY), doux et stimulant, l'huile d'olive et la vitamine E nourrissent votre peau. La seconde  a la citronnelle (LEMONGRASS), une herbe tropicale, aide  a tonifier votre peau avec un doux parfum citronné pour stimuler votre esprit. Et enfin, apaisez votre peau avec le savon  a la lavande (LAVANDER) contenant un mélange d 'huiles essentielles. Son parfum apaisant vous aide  a vous détendre.
Ces savons sont faits  a la main et sont estampillé du label Fairtrade.
 
Caractéristique du savon Sensei Maison :
&lt;p style=text-align:justify;margin-left:30px;&gt;► Savon fait-main disposé dans un sachet  a oeillet ; ► Conditionnement: 100g ; ► Certifié produit Fairtrade ; ► Fabriqué en Tha&iuml;lande
 
En savoir plus:
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/serviette-de-toilette/42081-serviette-de-bain-spirale.html,https://senseimaison.com/28402-marketplaces_default/serviette-de-bain-spirale.jpg,,in stock,new,,,,14,,,,,,,,
097523.02,,Serviette de bain LE CHAT  LA SOURIS,"Réconfortez votre enfant grelottant après une bonne douche avec la serviette de toilette LE CHAT ET LA SOURIS ! Douce, chaleureuse et absorbante, elle comblera votre enfant de confort !
Confectionnés dans nos ateliers, les tissus éponges enfant sont garantis 100% coton 450gr/m2. Cette composition vous assure une qualité sans précédent pour le bien de vos enfants.
Caractéristiques de la serviette de toilette enfant Sensei Maison :

Composée de 100% coton de haute qualité
Pouvoir d 'absorption : élevé  Densité : 450gr/m2  
Taille : 50x90cm
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré


En savoir plus :
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/serviette-de-plage/24079-drap-de-plage-100x180cm-340gr-m-bahamas.html,https://senseimaison.com/46640-marketplaces_default/drap-de-plage-100x180cm-340gr-m-bahamas.jpg,,in stock,new,,,,28,,,,,,,,
097183.12,,Serviette de bain SPIRALE,"Une serviette de toilette  a la fois fun et élégante ? C 'est la serviette de toilette SPIRALE ! découvrez le plaisir de se sécher visage ou cheveux dans une serviette moelleuse, absorbante et en plus de ça, tendance !
Rien de mieux que de s 'enrouler sans une éponge douce et moelleuse après une bonne douche ! Assez épaisses, les éponges Sensei Maison sont réalisées en 100% coton 500gr/m2, une absorption optimale et une véritable sensation de confort, comme dans un nuage !
Caractéristique de la serviette de toilette Sensei Maison :

Composé de 100% coton
Pouvoir d 'absorption : élevé  Densité : 500gr/m2
Taille :  50x100cm
Motif : Brodé
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré


En savoir plus :
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/serviette-de-plage/40465-drap-de-plage-jacquard-100x180cm-420gsm-soleil.html,https://senseimaison.com/25497-marketplaces_default/drap-de-plage-jacquard-100x180cm-420gsm-soleil.jpg,,in stock,new,,,,28,,,,,,,,
